month,sido,sigungu,vehicle_type,count
2026-07,경기,의정부시,총계,182965
2026-07,경기,이천시,승용,107744
2026-07,경기,이천시,승합,3970
2026-07,경기,이천시,화물,23400
2026-07,경기,이천시,특수,1110
2026-07,경기,이천시,총계,136224
2026-07,경기,파주시,승용,229142
2026-07,경기,파주시,승합,7445
2026-07,경기,파주시,화물,38188
2026-07,경기,파주시,특수,1067
2026-07,경기,파주시,총계,275842
2026-07,경기,평택시,승용,311767
2026-07,경기,평택시,승합,9322
2026-07,경기,평택시,화물,44763
2026-07,경기,평택시,특수,2107
2026-07,경기,평택시,총계,367959
2026-07,경기,포천시,승용,72288
2026-07,경기,포천시,승합,3289
2026-07,경기,포천시,화물,23404
2026-07,경기,포천시,특수,776
2026-07,경기,포천시,총계,99757
2026-07,경기,하남시,승용,125170
2026-07,경기,하남시,승합,2610
2026-07,경기,하남시,화물,17343
2026-07,경기,하남시,특수,512
2026-07,경기,하남시,총계,145635
2026-07,경기,화성시,승용,2011
2026-07,경기,화성시,승합,338
2026-07,경기,화성시,화물,1593
2026-07,경기,화성시,특수,27
2026-07,경기,화성시,총계,3969
2026-07,경기,화성시 동탄구,승용,191018
2026-07,경기,화성시 동탄구,승합,2406
2026-07,경기,화성시 동탄구,화물,10021
2026-07,경기,화성시 동탄구,특수,607
2026-07,경기,화성시 동탄구,총계,204052
2026-07,경기,화성시 만세구,승용,136042
2026-07,경기,화성시 만세구,승합,4492
2026-07,경기,화성시 만세구,화물,38718
2026-07,경기,화성시 만세구,특수,1078
2026-07,경기,화성시 만세구,총계,180330
2026-07,경기,화성시 병점구,승용,75875
2026-07,경기,화성시 병점구,승합,2664
2026-07,경기,화성시 병점구,화물,8278
2026-07,경기,화성시 병점구,특수,338
2026-07,경기,화성시 병점구,총계,87155
2026-07,경기,화성시 효행구,승용,78627
2026-07,경기,화성시 효행구,승합,2275
2026-07,경기,화성시 효행구,화물,15604
2026-07,경기,화성시 효행구,특수,511
2026-07,경기,화성시 효행구,총계,97017
2026-07,강원,계,승용,690685
2026-07,강원,계,승합,22733
2026-07,강원,계,화물,164592
2026-07,강원,계,특수,5853
2026-07,강원,계,총계,883863
2026-07,강원,강릉시,승용,97627
2026-07,강원,강릉시,승합,2909
2026-07,강원,강릉시,화물,19339
2026-07,강원,강릉시,특수,869
2026-07,강원,강릉시,총계,120744
2026-07,강원,고성군,승용,12605
2026-07,강원,고성군,승합,484
2026-07,강원,고성군,화물,4186
2026-07,강원,고성군,특수,108
2026-07,강원,고성군,총계,17383
2026-07,강원,동해시,승용,40737
2026-07,강원,동해시,승합,1334
2026-07,강원,동해시,화물,7523
2026-07,강원,동해시,특수,391
2026-07,강원,동해시,총계,49985
2026-07,강원,삼척시,승용,27290
2026-07,강원,삼척시,승합,923
2026-07,강원,삼척시,화물,7058
2026-07,강원,삼척시,특수,223
2026-07,강원,삼척시,총계,35494
2026-07,강원,속초시,승용,35224
2026-07,강원,속초시,승합,1196
2026-07,강원,속초시,화물,5635
2026-07,강원,속초시,특수,251
2026-07,강원,속초시,총계,42306
2026-07,강원,양구군,승용,9256
2026-07,강원,양구군,승합,357
2026-07,강원,양구군,화물,3521
2026-07,강원,양구군,특수,85
2026-07,강원,양구군,총계,13219
2026-07,강원,양양군,승용,12974
2026-07,강원,양양군,승합,430
2026-07,강원,양양군,화물,4267
2026-07,강원,양양군,특수,124
2026-07,강원,양양군,총계,17795
2026-07,강원,영월군,승용,15415
2026-07,강원,영월군,승합,704
2026-07,강원,영월군,화물,6461
2026-07,강원,영월군,특수,205
2026-07,강원,영월군,총계,22785
2026-07,강원,원주시,승용,169143
2026-07,강원,원주시,승합,4525
2026-07,강원,원주시,화물,28908
2026-07,강원,원주시,특수,1174
2026-07,강원,원주시,총계,203750
2026-07,강원,인제군,승용,15118
2026-07,강원,인제군,승합,517
2026-07,강원,인제군,화물,5262
2026-07,강원,인제군,특수,140
2026-07,강원,인제군,총계,21037
2026-07,강원,정선군,승용,16210
2026-07,강원,정선군,승합,675
2026-07,강원,정선군,화물,6521
2026-07,강원,정선군,특수,194
2026-07,강원,정선군,총계,23600
2026-07,강원,철원군,승용,17743
2026-07,강원,철원군,승합,704
2026-07,강원,철원군,화물,7274
2026-07,강원,철원군,특수,142
2026-07,강원,철원군,총계,25863
2026-07,강원,춘천시,승용,126393
2026-07,강원,춘천시,승합,3724
2026-07,강원,춘천시,화물,21327
2026-07,강원,춘천시,특수,999
2026-07,강원,춘천시,총계,152443
2026-07,강원,태백시,승용,16481
2026-07,강원,태백시,승합,718
2026-07,강원,태백시,화물,3545
2026-07,강원,태백시,특수,185
2026-07,강원,태백시,총계,20929
2026-07,강원,평창군,승용,18309
2026-07,강원,평창군,승합,825
2026-07,강원,평창군,화물,8896
2026-07,강원,평창군,특수,178
2026-07,강원,평창군,총계,28208
2026-07,강원,홍천군,승용,29132
2026-07,강원,홍천군,승합,1440
2026-07,강원,홍천군,화물,12317
2026-07,강원,홍천군,특수,277
2026-07,강원,홍천군,총계,43166
2026-07,강원,화천군,승용,10418
2026-07,강원,화천군,승합,351
2026-07,강원,화천군,화물,3449
2026-07,강원,화천군,특수,93
2026-07,강원,화천군,총계,14311
2026-07,강원,횡성군,승용,20610
2026-07,강원,횡성군,승합,917
2026-07,강원,횡성군,화물,9103
2026-07,강원,횡성군,특수,215
2026-07,강원,횡성군,총계,30845
2026-07,충북,계,승용,767943
2026-07,충북,계,승합,24407
2026-07,충북,계,화물,166700
2026-07,충북,계,특수,6937
2026-07,충북,계,총계,965987
2026-07,충북,괴산군,승용,16914
2026-07,충북,괴산군,승합,820
2026-07,충북,괴산군,화물,8365
2026-07,충북,괴산군,특수,159
2026-07,충북,괴산군,총계,26258
2026-07,충북,단양군,승용,11421
2026-07,충북,단양군,승합,545
2026-07,충북,단양군,화물,5359
2026-07,충북,단양군,특수,327
2026-07,충북,단양군,총계,17652
2026-07,충북,보은군,승용,13606
2026-07,충북,보은군,승합,708
2026-07,충북,보은군,화물,7224
2026-07,충북,보은군,특수,146
2026-07,충북,보은군,총계,21684
2026-07,충북,영동군,승용,18322
2026-07,충북,영동군,승합,785
2026-07,충북,영동군,화물,8572
2026-07,충북,영동군,특수,159
2026-07,충북,영동군,총계,27838
2026-07,충북,옥천군,승용,22609
2026-07,충북,옥천군,승합,915
2026-07,충북,옥천군,화물,8872
2026-07,충북,옥천군,특수,265
2026-07,충북,옥천군,총계,32661
2026-07,충북,음성군,승용,53080
2026-07,충북,음성군,승합,2226
2026-07,충북,음성군,화물,15670
2026-07,충북,음성군,특수,431
2026-07,충북,음성군,총계,71407
2026-07,충북,제천시,승용,56917
2026-07,충북,제천시,승합,1810
2026-07,충북,제천시,화물,15498
2026-07,충북,제천시,특수,1234
2026-07,충북,제천시,총계,75459
2026-07,충북,증평군,승용,17962
2026-07,충북,증평군,승합,555
2026-07,충북,증평군,화물,3804
2026-07,충북,증평군,특수,133
2026-07,충북,증평군,총계,22454
2026-07,충북,진천군,승용,46671
2026-07,충북,진천군,승합,1467
2026-07,충북,진천군,화물,10509
2026-07,충북,진천군,특수,340
2026-07,충북,진천군,총계,58987
2026-07,충북,청원군,승용,9
2026-07,충북,청원군,승합,2
2026-07,충북,청원군,화물,8
2026-07,충북,청원군,특수,0
2026-07,충북,청원군,총계,19
2026-07,충북,청주시 상당구,승용,89226
2026-07,충북,청주시 상당구,승합,2327
2026-07,충북,청주시 상당구,화물,13166
2026-07,충북,청주시 상당구,특수,698
2026-07,충북,청주시 상당구,총계,105417
2026-07,충북,청주시 서원구,승용,86135
2026-07,충북,청주시 서원구,승합,2773
2026-07,충북,청주시 서원구,화물,12662
2026-07,충북,청주시 서원구,특수,589
2026-07,충북,청주시 서원구,총계,102159
2026-07,충북,청주시 청원구,승용,94894
2026-07,충북,청주시 청원구,승합,2830
2026-07,충북,청주시 청원구,화물,16699
2026-07,충북,청주시 청원구,특수,650
2026-07,충북,청주시 청원구,총계,115073
2026-07,충북,청주시 흥덕구,승용,141640
2026-07,충북,청주시 흥덕구,승합,3531
2026-07,충북,청주시 흥덕구,화물,18466
2026-07,충북,청주시 흥덕구,특수,991
2026-07,충북,청주시 흥덕구,총계,164628
2026-07,충북,충주시,승용,98537
2026-07,충북,충주시,승합,3113
2026-07,충북,충주시,화물,21826
2026-07,충북,충주시,특수,815
2026-07,충북,충주시,총계,124291
2026-07,충남,계,승용,1021785
2026-07,충남,계,승합,33938
2026-07,충남,계,화물,237712
2026-07,충남,계,특수,8654
2026-07,충남,계,총계,1302089
2026-07,충남,계룡시,승용,23837
2026-07,충남,계룡시,승합,640
2026-07,충남,계룡시,화물,2734
2026-07,충남,계룡시,특수,146
2026-07,충남,계룡시,총계,27357
2026-07,충남,공주시,승용,44642
2026-07,충남,공주시,승합,1923
2026-07,충남,공주시,화물,13777
2026-07,충남,공주시,특수,408
2026-07,충남,공주시,총계,60750
2026-07,충남,금산군,승용,25187
2026-07,충남,금산군,승합,1176
2026-07,충남,금산군,화물,9308
2026-07,충남,금산군,특수,236
2026-07,충남,금산군,총계,35907
2026-07,충남,논산시,승용,47539
2026-07,충남,논산시,승합,2283
2026-07,충남,논산시,화물,16453
2026-07,충남,논산시,특수,386
2026-07,충남,논산시,총계,66661
2026-07,충남,당진시,승용,90471
2026-07,충남,당진시,승합,2637
2026-07,충남,당진시,화물,22085
2026-07,충남,당진시,특수,1339
2026-07,충남,당진시,총계,116532
2026-07,충남,보령시,승용,41324
2026-07,충남,보령시,승합,1515
2026-07,충남,보령시,화물,13478
2026-07,충남,보령시,특수,359
2026-07,충남,보령시,총계,56676
2026-07,충남,부여군,승용,23764
2026-07,충남,부여군,승합,1365
2026-07,충남,부여군,화물,11846
2026-07,충남,부여군,특수,198
2026-07,충남,부여군,총계,37173
2026-07,충남,서산시,승용,83835
2026-07,충남,서산시,승합,2811
2026-07,충남,서산시,화물,21142
2026-07,충남,서산시,특수,907
2026-07,충남,서산시,총계,108695
2026-07,충남,서천군,승용,20050
2026-07,충남,서천군,승합,780
2026-07,충남,서천군,화물,8268
2026-07,충남,서천군,특수,201
2026-07,충남,서천군,총계,29299
2026-07,충남,아산시,승용,185169
2026-07,충남,아산시,승합,4793
2026-07,충남,아산시,화물,28378
2026-07,충남,아산시,특수,1185
2026-07,충남,아산시,총계,219525
2026-07,충남,예산군,승용,36497
2026-07,충남,예산군,승합,1693
2026-07,충남,예산군,화물,12480
2026-07,충남,예산군,특수,366
2026-07,충남,예산군,총계,51036
2026-07,충남,천안시 동남구,승용,125398
2026-07,충남,천안시 동남구,승합,4145
2026-07,충남,천안시 동남구,화물,22591
2026-07,충남,천안시 동남구,특수,1090
2026-07,충남,천안시 동남구,총계,153224
2026-07,충남,천안시 서북구,승용,189653
2026-07,충남,천안시 서북구,승합,4964
2026-07,충남,천안시 서북구,화물,23724
2026-07,충남,천안시 서북구,특수,1040
2026-07,충남,천안시 서북구,총계,219381
2026-07,충남,청양군,승용,12510
2026-07,충남,청양군,승합,538
2026-07,충남,청양군,화물,6781
2026-07,충남,청양군,특수,171
2026-07,충남,청양군,총계,20000
2026-07,충남,태안군,승용,25334
2026-07,충남,태안군,승합,1074
2026-07,충남,태안군,화물,11322
2026-07,충남,태안군,특수,217
2026-07,충남,태안군,총계,37947
2026-07,충남,홍성군,승용,46575
2026-07,충남,홍성군,승합,1601
2026-07,충남,홍성군,화물,13345
2026-07,충남,홍성군,특수,405
2026-07,충남,홍성군,총계,61926
2026-07,전북,계,승용,783926
2026-07,전북,계,승합,26292
2026-07,전북,계,화물,194357
2026-07,전북,계,특수,6492
2026-07,전북,계,총계,1011067
2026-07,전북,고창군,승용,21067
2026-07,전북,고창군,승합,1362
2026-07,전북,고창군,화물,11179
2026-07,전북,고창군,특수,202
2026-07,전북,고창군,총계,33810
2026-07,전북,군산시,승용,121331
2026-07,전북,군산시,승합,3305
2026-07,전북,군산시,화물,22725
2026-07,전북,군산시,특수,1291
2026-07,전북,군산시,총계,148652
2026-07,전북,김제시,승용,37060
2026-07,전북,김제시,승합,1607
2026-07,전북,김제시,화물,15213
2026-07,전북,김제시,특수,458
2026-07,전북,김제시,총계,54338
2026-07,전북,남원시,승용,30708
2026-07,전북,남원시,승합,1331
2026-07,전북,남원시,화물,13060
2026-07,전북,남원시,특수,299
2026-07,전북,남원시,총계,45398
2026-07,전북,무주군,승용,9771
2026-07,전북,무주군,승합,524
2026-07,전북,무주군,화물,4860
2026-07,전북,무주군,특수,98
2026-07,전북,무주군,총계,15253
2026-07,전북,부안군,승용,19628
2026-07,전북,부안군,승합,910
2026-07,전북,부안군,화물,9153
2026-07,전북,부안군,특수,198
2026-07,전북,부안군,총계,29889
2026-07,전북,순창군,승용,11707
2026-07,전북,순창군,승합,448
2026-07,전북,순창군,화물,5550
2026-07,전북,순창군,특수,81
2026-07,전북,순창군,총계,17786
2026-07,전북,완주군,승용,49425
2026-07,전북,완주군,승합,1997
2026-07,전북,완주군,화물,15139
2026-07,전북,완주군,특수,522
2026-07,전북,완주군,총계,67083
2026-07,전북,익산시,승용,119883
2026-07,전북,익산시,승합,4108
2026-07,전북,익산시,화물,27397
2026-07,전북,익산시,특수,953
2026-07,전북,익산시,총계,152341
2026-07,전북,임실군,승용,10299
2026-07,전북,임실군,승합,506
2026-07,전북,임실군,화물,5337
2026-07,전북,임실군,특수,98
2026-07,전북,임실군,총계,16240
2026-07,전북,장수군,승용,8699
2026-07,전북,장수군,승합,375
2026-07,전북,장수군,화물,4724
2026-07,전북,장수군,특수,87
2026-07,전북,장수군,총계,13885
2026-07,전북,전주시 덕진구,승용,152237
2026-07,전북,전주시 덕진구,승합,4060
2026-07,전북,전주시 덕진구,화물,21512
2026-07,전북,전주시 덕진구,특수,1019
2026-07,전북,전주시 덕진구,총계,178828
2026-07,전북,전주시 완산구,승용,138202
2026-07,전북,전주시 완산구,승합,3469
2026-07,전북,전주시 완산구,화물,17208
2026-07,전북,전주시 완산구,특수,672
2026-07,전북,전주시 완산구,총계,159551
2026-07,전북,정읍시,승용,43341
2026-07,전북,정읍시,승합,1755
2026-07,전북,정읍시,화물,16007
2026-07,전북,정읍시,특수,415
2026-07,전북,정읍시,총계,61518
2026-07,전북,진안군,승용,10568
2026-07,전북,진안군,승합,535
2026-07,전북,진안군,화물,5293
2026-07,전북,진안군,특수,99
2026-07,전북,진안군,총계,16495
2026-07,경북,계,승용,1195455
2026-07,경북,계,승합,40173
2026-07,경북,계,화물,325513
2026-07,경북,계,특수,11455
2026-07,경북,계,총계,1572596
2026-07,경북,군위군,승용,17
2026-07,경북,군위군,승합,4
2026-07,경북,군위군,화물,15
2026-07,경북,군위군,특수,0
